period_date,provider_org_code,provider_org_name,elective_ga_ordinary_admissions_ffces,elective_ga_daycase_admissions_ffces,elective_ga_total_admissions_ffces,elective_ga_planned_ordinary_admissions_ffces,elective_ga_planned_daycase_admissions_ffces,elective_ga_planned_total_admissions_ffces,elective_ga_admissions_ffces_nhs_treatment_centres_tcs,total_nonelective_ga_admissions_ffces,gp_referrals_made_all_specialties,gp_referrals_seen_all_specialties,gp_referrals_made_ga,gp_referrals_seen_ga,other_referrals_made_ga,all_1st_outpatient_attendances_ga
2013-09-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,131,378,509,131,378,509,0,0,708,469,708,469,0,469
2013-10-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,139,489,628,139,489,628,0,0,900,452,900,452,0,452
2013-11-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,144,462,606,144,462,606,0,0,706,469,706,469,0,469
2013-12-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,116,387,503,116,387,503,0,0,647,359,647,359,0,359
2014-01-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,95,480,575,95,480,575,0,0,702,461,702,461,0,461
2014-02-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,116,488,604,116,488,604,0,0,680,431,680,431,0,431
2014-03-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,141,491,632,141,491,632,0,0,838,548,838,548,0,548
2014-04-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,166,454,620,166,454,620,0,0,669,415,669,415,0,415
2014-05-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,145,508,653,145,508,653,0,0,666,425,666,425,0,425
2014-06-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,156,515,671,156,515,671,0,0,738,447,738,447,0,447
2014-07-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,138,480,618,138,480,618,0,0,770,499,770,499,0,499
2014-08-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,90,440,530,90,440,530,0,0,622,487,622,487,0,487
2014-09-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,126,472,598,126,472,598,0,0,707,438,707,438,0,438
2014-10-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,140,451,591,140,451,591,0,0,749,479,749,479,0,479
2014-11-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,153,502,655,153,502,655,0,0,694,494,694,494,0,494
2014-12-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,104,412,516,104,412,516,0,0,615,439,615,439,0,439
2015-01-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,145,583,728,0,0,0,0,0,1007,682,1007,682,0,682
2015-02-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,157,583,740,0,0,0,0,0,1059,699,1059,699,0,699
2015-03-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,174,561,735,0,0,0,0,0,1023,680,1023,680,0,680
2015-04-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,116,518,634,116,518,634,0,0,769,558,769,558,0,558
2015-05-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,140,456,596,140,456,596,0,0,782,504,782,504,0,504
2015-06-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,126,539,665,126,539,665,0,0,849,574,849,574,0,574
2015-07-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,131,488,619,131,488,619,0,0,834,501,834,501,0,501
2015-08-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,133,452,585,133,452,585,0,0,778,569,778,569,0,569
2015-09-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,110,557,667,0,0,0,0,0,953,693,953,693,0,693
2015-10-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,168,570,738,0,0,0,0,0,1002,696,1002,696,0,696
2015-11-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,159,625,784,0,0,0,0,0,959,673,959,673,0,673
2015-12-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,124,541,665,0,0,0,0,0,924,625,924,625,0,625
2016-01-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,182,639,821,0,0,0,0,0,1153,781,1153,781,0,781
2016-02-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,156,634,790,0,0,0,0,0,1091,807,1091,807,0,807
2016-03-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,195,714,909,0,0,0,0,0,1207,900,1207,900,0,900
2016-04-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,173,642,815,0,0,0,0,0,975,763,975,763,0,763
2016-05-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,162,550,712,0,0,0,0,0,1068,715,1068,715,0,715
2016-06-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,163,623,786,0,0,0,0,0,1180,829,1180,829,0,829
2016-07-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,151,557,708,0,0,0,0,0,1073,773,1073,773,0,773
2016-08-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,136,579,715,0,0,0,0,0,1103,748,1103,748,0,748
2016-09-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,159,626,785,0,0,0,0,0,1020,795,1020,795,0,795
2016-10-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,165,591,756,0,0,0,0,0,1185,786,1185,786,0,786
2016-11-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,131,642,773,0,0,0,0,0,1077,905,1077,905,0,905
2016-12-01,NT351,SPIRE HULL AND EAST RIDING HOSPITAL,152,612,764,0,0,0,0,0,827,653,827,653,0,653
2012-01-01,NT332,SPIRE LEEDS HOSPITAL,58,203,261,58,203,261,0,0,340,321,340,321,0,321
2012-02-01,NT332,SPIRE LEEDS HOSPITAL,46,180,226,46,180,226,0,0,381,278,381,278,0,278
2012-03-01,NT332,SPIRE LEEDS HOSPITAL,26,115,141,26,115,141,0,0,368,305,368,305,0,305
2012-04-01,NT332,SPIRE LEEDS HOSPITAL,43,88,131,43,88,131,0,0,343,225,343,225,0,225
2012-05-01,NT332,SPIRE LEEDS HOSPITAL,43,139,182,43,139,182,0,0,388,283,388,283,0,283
2012-06-01,NT332,SPIRE LEEDS HOSPITAL,48,133,181,48,133,181,0,0,335,226,335,226,0,226
2012-07-01,NT332,SPIRE LEEDS HOSPITAL,42,128,170,42,128,170,0,0,348,294,348,294,0,294
2012-08-01,NT332,SPIRE LEEDS HOSPITAL,40,140,180,40,140,180,0,0,334,275,334,275,0,275
2012-09-01,NT332,SPIRE LEEDS HOSPITAL,49,138,187,49,138,187,0,0,330,259,330,259,0,259
2012-10-01,NT332,SPIRE LEEDS HOSPITAL,34,174,208,34,174,208,0,0,444,887,444,887,0,887
2012-11-01,NT332,SPIRE LEEDS HOSPITAL,39,178,217,39,178,217,0,0,381,338,381,338,0,338
2012-12-01,NT332,SPIRE LEEDS HOSPITAL,40,160,200,40,160,200,0,0,312,240,312,240,0,240
2013-01-01,NT332,SPIRE LEEDS HOSPITAL,54,196,250,54,196,250,0,0,412,375,412,375,0,375
2013-02-01,NT332,SPIRE LEEDS HOSPITAL,70,143,213,70,143,213,0,0,403,223,403,223,0,223
2013-03-01,NT332,SPIRE LEEDS HOSPITAL,53,223,276,53,223,276,0,0,365,407,365,407,0,407
2013-04-01,NT332,SPIRE LEEDS HOSPITAL,51,182,233,51,182,233,0,0,383,319,383,319,0,319
2013-05-01,NT332,SPIRE LEEDS HOSPITAL,43,150,193,43,150,193,0,0,328,331,328,331,0,331
2013-06-01,NT332,SPIRE LEEDS HOSPITAL,49,126,175,49,126,175,0,0,363,326,363,326,0,326
2013-07-01,NT332,SPIRE LEEDS HOSPITAL,48,184,232,48,184,232,0,0,219,376,219,376,0,376
2013-08-01,NT332,SPIRE LEEDS HOSPITAL,45,147,192,45,147,192,0,0,338,323,338,323,0,323
2013-09-01,NT332,SPIRE LEEDS HOSPITAL,65,164,229,65,164,229,0,0,262,281,262,281,0,281
2013-10-01,NT332,SPIRE LEEDS HOSPITAL,68,203,271,68,203,271,0,0,360,338,360,338,0,338
2013-11-01,NT332,SPIRE LEEDS HOSPITAL,55,220,275,55,220,275,0,0,247,354,247,354,0,354
2013-12-01,NT332,SPIRE LEEDS HOSPITAL,47,146,193,47,146,193,0,0,342,265,342,265,0,265
2014-01-01,NT332,SPIRE LEEDS HOSPITAL,59,261,320,59,261,320,0,0,428,391,428,391,0,391
2014-02-01,NT332,SPIRE LEEDS HOSPITAL,59,231,290,59,231,290,0,0,376,341,376,341,0,341
2014-03-01,NT332,SPIRE LEEDS HOSPITAL,68,229,297,68,229,297,0,0,502,380,502,380,0,380
2014-04-01,NT332,SPIRE LEEDS HOSPITAL,47,202,249,47,202,249,0,0,422,344,422,344,0,344
2014-05-01,NT332,SPIRE LEEDS HOSPITAL,70,208,278,70,208,278,0,0,400,368,400,368,0,368
2014-06-01,NT332,SPIRE LEEDS HOSPITAL,60,208,268,60,208,268,0,0,487,394,487,394,0,394
2014-07-01,NT332,SPIRE LEEDS HOSPITAL,55,238,293,55,238,293,0,0,491,465,491,465,0,465
2014-08-01,NT332,SPIRE LEEDS HOSPITAL,44,175,219,44,175,219,0,0,418,380,418,380,0,380
2014-09-01,NT332,SPIRE LEEDS HOSPITAL,55,183,238,55,183,238,0,0,409,383,409,383,0,383
2014-10-01,NT332,SPIRE LEEDS HOSPITAL,67,242,309,67,242,309,0,0,473,396,473,396,0,396
2014-11-01,NT332,SPIRE LEEDS HOSPITAL,65,245,310,65,245,310,0,0,414,431,414,431,0,431
2014-12-01,NT332,SPIRE LEEDS HOSPITAL,52,214,266,52,214,266,0,0,356,324,356,324,0,324
2015-01-01,NT332,SPIRE LEEDS HOSPITAL,61,265,326,0,0,0,0,0,494,400,494,400,0,400
2015-02-01,NT332,SPIRE LEEDS HOSPITAL,75,290,365,0,0,0,0,0,516,436,516,436,0,436
2015-03-01,NT332,SPIRE LEEDS HOSPITAL,56,262,318,0,0,0,0,0,516,406,516,406,0,406
2015-04-01,NT332,SPIRE LEEDS HOSPITAL,56,245,301,56,245,301,0,0,460,382,460,382,0,382
2015-05-01,NT332,SPIRE LEEDS HOSPITAL,52,229,281,52,229,281,0,0,437,374,437,374,0,374
2015-06-01,NT332,SPIRE LEEDS HOSPITAL,65,198,263,65,198,263,0,0,453,400,453,400,0,400
2015-07-01,NT332,SPIRE LEEDS HOSPITAL,57,217,274,57,217,274,0,0,453,423,453,423,0,423
2015-08-01,NT332,SPIRE LEEDS HOSPITAL,59,190,249,59,190,249,0,0,368,464,368,464,0,464
2015-09-01,NT332,SPIRE LEEDS HOSPITAL,59,248,307,0,0,0,0,0,361,317,361,317,0,317
2015-10-01,NT332,SPIRE LEEDS HOSPITAL,77,220,297,0,0,0,0,0,546,377,546,377,0,377
2015-11-01,NT332,SPIRE LEEDS HOSPITAL,86,263,349,0,0,0,0,0,502,429,502,429,0,429
2015-12-01,NT332,SPIRE LEEDS HOSPITAL,60,217,277,0,0,0,0,0,463,480,463,480,0,480
2016-01-01,NT332,SPIRE LEEDS HOSPITAL,68,323,391,0,0,0,0,0,505,390,505,390,0,390
2016-02-01,NT332,SPIRE LEEDS HOSPITAL,92,252,344,0,0,0,0,0,440,356,440,356,0,356
2016-03-01,NT332,SPIRE LEEDS HOSPITAL,102,354,456,0,0,0,0,0,495,411,495,411,0,411
2016-04-01,NT332,SPIRE LEEDS HOSPITAL,88,255,343,0,0,0,0,0,499,418,499,418,0,418
2016-05-01,NT332,SPIRE LEEDS HOSPITAL,66,264,330,0,0,0,0,0,531,402,531,402,0,402
2016-06-01,NT332,SPIRE LEEDS HOSPITAL,58,251,309,0,0,0,0,0,544,434,544,434,0,434
2016-07-01,NT332,SPIRE LEEDS HOSPITAL,74,255,329,0,0,0,0,0,459,406,459,406,0,406
2016-08-01,NT332,SPIRE LEEDS HOSPITAL,63,253,316,0,0,0,0,0,479,379,479,379,0,379
2016-09-01,NT332,SPIRE LEEDS HOSPITAL,68,316,384,0,0,0,0,0,506,372,506,372,0,372
2016-10-01,NT332,SPIRE LEEDS HOSPITAL,63,251,314,0,0,0,0,0,533,397,533,397,0,397
2016-11-01,NT332,SPIRE LEEDS HOSPITAL,72,323,395,0,0,0,0,0,509,413,509,413,0,413
2016-12-01,NT332,SPIRE LEEDS HOSPITAL,62,251,313,0,0,0,0,0,403,357,403,357,0,357
2012-01-01,NT322,SPIRE LEICESTER HOSPITAL,33,69,102,0,0,0,0,0,231,168,231,168,0,168
2012-02-01,NT322,SPIRE LEICESTER HOSPITAL,45,102,147,0,0,0,0,0,192,174,192,174,0,174
2012-03-01,NT322,SPIRE LEICESTER HOSPITAL,42,99,141,0,0,0,0,0,181,126,181,126,0,126
2012-04-01,NT322,SPIRE LEICESTER HOSPITAL,16,66,82,16,66,82,0,0,266,152,266,152,0,152
2012-05-01,NT322,SPIRE LEICESTER HOSPITAL,27,74,101,27,74,101,0,0,231,193,231,193,0,193
2012-06-01,NT322,SPIRE LEICESTER HOSPITAL,29,63,92,29,63,92,0,0,172,137,172,137,0,137
2012-07-01,NT322,SPIRE LEICESTER HOSPITAL,33,89,122,33,89,122,0,0,178,164,178,164,0,164
2012-08-01,NT322,SPIRE LEICESTER HOSPITAL,18,64,82,18,64,82,0,0,191,151,191,151,0,151
2012-09-01,NT322,SPIRE LEICESTER HOSPITAL,31,77,108,31,77,108,0,0,198,129,198,129,0,129
2012-10-01,NT322,SPIRE LEICESTER HOSPITAL,41,94,135,0,0,0,0,0,254,449,254,449,0,449
2012-11-01,NT322,SPIRE LEICESTER HOSPITAL,35,71,106,0,0,0,0,0,207,164,207,164,0,164
2012-12-01,NT322,SPIRE LEICESTER HOSPITAL,18,69,87,0,0,0,0,0,150,126,150,126,0,126
2013-01-01,NT322,SPIRE LEICESTER HOSPITAL,42,115,157,0,0,0,0,0,160,201,160,201,0,201
2013-02-01,NT322,SPIRE LEICESTER HOSPITAL,35,117,152,0,0,0,0,0,124,72,124,72,0,72
2013-03-01,NT322,SPIRE LEICESTER HOSPITAL,44,106,150,0,0,0,0,0,170,148,170,148,0,148
2013-04-01,NT322,SPIRE LEICESTER HOSPITAL,37,84,121,0,0,0,0,0,227,227,227,227,0,227
2013-05-01,NT322,SPIRE LEICESTER HOSPITAL,36,80,116,0,0,0,0,0,191,246,191,246,0,246
2013-06-01,NT322,SPIRE LEICESTER HOSPITAL,36,83,119,0,0,0,0,0,197,255,197,255,0,255
2013-07-01,NT322,SPIRE LEICESTER HOSPITAL,30,103,133,0,0,0,0,0,165,239,165,239,0,239
2013-08-01,NT322,SPIRE LEICESTER HOSPITAL,23,76,99,0,0,0,0,0,200,184,200,184,0,184
2013-09-01,NT322,SPIRE LEICESTER HOSPITAL,35,123,158,0,0,0,0,0,176,211,176,211,0,211
2013-10-01,NT322,SPIRE LEICESTER HOSPITAL,40,82,122,0,0,0,0,0,201,244,201,244,0,244
2013-11-01,NT322,SPIRE LEICESTER HOSPITAL,43,110,153,0,0,0,0,0,205,248,205,248,0,248
2013-12-01,NT322,SPIRE LEICESTER HOSPITAL,36,94,130,0,0,0,0,0,117,170,117,170,0,170
2014-01-01,NT322,SPIRE LEICESTER HOSPITAL,66,90,156,0,0,0,0,0,158,148,158,148,0,148
2014-02-01,NT322,SPIRE LEICESTER HOSPITAL,51,71,122,0,0,0,0,0,146,174,146,174,0,174
2014-03-01,NT322,SPIRE LEICESTER HOSPITAL,66,93,159,0,0,0,0,0,177,162,177,162,0,162
2014-04-01,NT322,SPIRE LEICESTER HOSPITAL,36,66,102,0,0,0,0,0,176,223,176,223,0,223
2014-05-01,NT322,SPIRE LEICESTER HOSPITAL,32,83,115,0,0,0,0,0,201,158,201,158,0,158
2014-06-01,NT322,SPIRE LEICESTER HOSPITAL,29,85,114,0,0,0,0,0,194,202,194,202,0,202
2014-07-01,NT322,SPIRE LEICESTER HOSPITAL,47,63,110,0,0,0,0,0,223,230,223,230,0,230
2014-08-01,NT322,SPIRE LEICESTER HOSPITAL,39,84,123,0,0,0,0,0,196,205,196,205,0,205
2014-09-01,NT322,SPIRE LEICESTER HOSPITAL,65,83,148,0,0,0,0,0,241,254,241,254,0,254
2014-10-01,NT322,SPIRE LEICESTER HOSPITAL,48,82,130,0,0,0,0,0,176,215,176,215,0,215
2014-11-01,NT322,SPIRE LEICESTER HOSPITAL,85,92,177,0,0,0,0,0,129,228,129,228,0,228
2014-12-01,NT322,SPIRE LEICESTER HOSPITAL,54,82,136,0,0,0,0,0,112,168,112,168,0,168
2015-01-01,NT322,SPIRE LEICESTER HOSPITAL,43,59,102,0,0,0,0,0,163,127,163,127,0,127
2015-02-01,NT322,SPIRE LEICESTER HOSPITAL,37,65,102,0,0,0,0,0,195,140,195,140,0,140
2015-03-01,NT322,SPIRE LEICESTER HOSPITAL,79,86,165,0,0,0,0,0,175,211,175,211,0,211
2015-04-01,NT322,SPIRE LEICESTER HOSPITAL,49,58,107,0,0,0,0,0,164,146,164,146,0,146
2015-05-01,NT322,SPIRE LEICESTER HOSPITAL,47,53,100,0,0,0,0,0,139,139,139,139,0,139
2015-06-01,NT322,SPIRE LEICESTER HOSPITAL,46,61,107,0,0,0,0,0,118,161,118,161,0,161
2015-07-01,NT322,SPIRE LEICESTER HOSPITAL,35,51,86,24,42,66,0,0,122,155,122,155,0,155
2015-08-01,NT322,SPIRE LEICESTER HOSPITAL,39,62,101,0,0,0,0,0,208,176,208,176,0,176
2015-09-01,NT322,SPIRE LEICESTER HOSPITAL,45,58,103,0,0,0,0,0,189,164,189,164,0,164
2015-10-01,NT322,SPIRE LEICESTER HOSPITAL,49,74,123,0,0,0,0,0,195,164,195,164,0,164
2015-11-01,NT322,SPIRE LEICESTER HOSPITAL,39,62,101,0,0,0,0,0,147,159,147,159,0,159
2015-12-01,NT322,SPIRE LEICESTER HOSPITAL,23,69,92,0,0,0,0,0,142,140,142,140,0,140
2016-01-01,NT322,SPIRE LEICESTER HOSPITAL,55,60,115,0,0,0,0,0,228,153,228,153,0,153
2016-02-01,NT322,SPIRE LEICESTER HOSPITAL,63,57,120,0,0,0,0,0,173,155,173,155,0,155
2016-03-01,NT322,SPIRE LEICESTER HOSPITAL,43,90,133,0,0,0,0,0,157,165,157,165,0,165
2016-04-01,NT322,SPIRE LEICESTER HOSPITAL,62,67,129,0,0,0,0,0,208,187,208,187,0,187
2016-05-01,NT322,SPIRE LEICESTER HOSPITAL,50,47,97,0,0,0,0,0,199,158,199,158,0,158
2016-06-01,NT322,SPIRE LEICESTER HOSPITAL,40,62,102,0,0,0,0,0,234,184,234,184,0,184
2016-07-01,NT322,SPIRE LEICESTER HOSPITAL,47,62,109,0,0,0,0,0,223,165,223,165,0,165
2016-08-01,NT322,SPIRE LEICESTER HOSPITAL,62,72,134,0,0,0,0,0,288,206,288,206,0,206
2016-09-01,NT322,SPIRE LEICESTER HOSPITAL,78,76,154,0,0,0,0,0,296,202,296,202,0,202
2016-10-01,NT322,SPIRE LEICESTER HOSPITAL,76,71,147,0,0,0,0,0,222,212,222,212,0,212
2016-11-01,NT322,SPIRE LEICESTER HOSPITAL,84,71,155,0,0,0,0,0,232,232,232,232,0,232
2016-12-01,NT322,SPIRE LEICESTER HOSPITAL,57,60,117,0,0,0,0,0,105,138,105,138,0,138
2012-01-01,NT321,SPIRE LITTLE ASTON HOSPITAL,41,82,123,41,82,123,0,0,148,102,148,102,0,102
2012-02-01,NT321,SPIRE LITTLE ASTON HOSPITAL,25,76,101,25,76,101,0,0,177,119,177,119,0,119
2012-03-01,NT321,SPIRE LITTLE ASTON HOSPITAL,19,54,73,19,54,73,0,0,175,111,175,111,0,111
2012-04-01,NT321,SPIRE LITTLE ASTON HOSPITAL,15,65,80,15,65,80,0,0,97,76,97,76,0,76
2012-05-01,NT321,SPIRE LITTLE ASTON HOSPITAL,27,68,95,27,68,95,0,0,156,102,156,102,0,102
2012-06-01,NT321,SPIRE LITTLE ASTON HOSPITAL,24,47,71,24,47,71,0,0,128,100,128,100,0,100
2012-07-01,NT321,SPIRE LITTLE ASTON HOSPITAL,26,58,84,26,58,84,0,0,177,119,177,119,0,119
2012-08-01,NT321,SPIRE LITTLE ASTON HOSPITAL,17,58,75,17,58,75,0,0,136,126,136,126,0,126
2012-09-01,NT321,SPIRE LITTLE ASTON HOSPITAL,27,80,107,27,80,107,0,0,142,109,142,109,0,109
2012-10-01,NT321,SPIRE LITTLE ASTON HOSPITAL,19,100,119,19,100,119,0,0,140,419,140,419,0,419
2012-11-01,NT321,SPIRE LITTLE ASTON HOSPITAL,39,78,117,39,78,117,0,0,118,122,118,122,0,122
2012-12-01,NT321,SPIRE LITTLE ASTON HOSPITAL,25,60,85,25,60,85,0,0,97,100,97,100,0,100
2013-01-01,NT321,SPIRE LITTLE ASTON HOSPITAL,34,131,165,34,131,165,0,0,180,282,180,282,0,282
2013-02-01,NT321,SPIRE LITTLE ASTON HOSPITAL,38,109,147,38,109,147,0,0,148,178,148,178,0,178
2013-03-01,NT321,SPIRE LITTLE ASTON HOSPITAL,36,99,135,36,99,135,0,0,166,171,166,171,0,171
2013-04-01,NT321,SPIRE LITTLE ASTON HOSPITAL,29,82,111,29,82,111,0,0,178,202,178,202,0,202
2013-05-01,NT321,SPIRE LITTLE ASTON HOSPITAL,21,93,114,21,93,114,0,0,138,150,138,150,0,150
2013-06-01,NT321,SPIRE LITTLE ASTON HOSPITAL,17,93,110,17,93,110,0,0,142,136,142,136,0,136
2013-07-01,NT321,SPIRE LITTLE ASTON HOSPITAL,31,62,93,31,62,93,0,0,90,233,90,233,0,233
2013-08-01,NT321,SPIRE LITTLE ASTON HOSPITAL,26,60,86,26,60,86,0,0,163,175,163,175,0,175
2013-09-01,NT321,SPIRE LITTLE ASTON HOSPITAL,25,98,123,25,98,123,0,0,64,185,64,185,0,185
2013-10-01,NT321,SPIRE LITTLE ASTON HOSPITAL,31,100,131,31,100,131,0,0,157,267,157,267,0,267
2013-11-01,NT321,SPIRE LITTLE ASTON HOSPITAL,34,109,143,34,109,143,0,0,116,298,116,298,0,298
2013-12-01,NT321,SPIRE LITTLE ASTON HOSPITAL,28,98,126,28,98,126,0,0,124,192,124,192,0,192
2014-01-01,NT321,SPIRE LITTLE ASTON HOSPITAL,51,181,232,51,181,232,0,0,207,227,207,227,0,227
2014-02-01,NT321,SPIRE LITTLE ASTON HOSPITAL,60,142,202,9,35,44,0,0,220,175,220,175,0,175
2014-03-01,NT321,SPIRE LITTLE ASTON HOSPITAL,53,145,198,53,145,198,0,0,273,246,273,246,0,246
2014-04-01,NT321,SPIRE LITTLE ASTON HOSPITAL,43,118,161,43,118,161,0,0,214,205,214,205,0,205
2014-05-01,NT321,SPIRE LITTLE ASTON HOSPITAL,47,94,141,47,94,141,0,0,223,198,223,198,0,198
2014-06-01,NT321,SPIRE LITTLE ASTON HOSPITAL,47,108,155,47,108,155,0,0,231,186,231,186,0,186
2014-07-01,NT321,SPIRE LITTLE ASTON HOSPITAL,37,132,169,37,132,169,0,0,305,225,305,225,0,225
2014-08-01,NT321,SPIRE LITTLE ASTON HOSPITAL,37,78,115,37,78,115,0,0,249,235,249,235,0,235
2014-09-01,NT321,SPIRE LITTLE ASTON HOSPITAL,47,126,173,47,126,173,0,0,252,176,252,176,0,176
2014-10-01,NT321,SPIRE LITTLE ASTON HOSPITAL,56,149,205,56,149,205,0,0,274,198,274,198,0,198
2014-11-01,NT321,SPIRE LITTLE ASTON HOSPITAL,47,150,197,42,129,171,0,0,244,215,244,215,0,215
2014-12-01,NT321,SPIRE LITTLE ASTON HOSPITAL,37,142,179,37,142,179,0,0,283,245,283,245,0,245
2015-01-01,NT321,SPIRE LITTLE ASTON HOSPITAL,59,157,216,0,0,0,0,0,329,243,329,243,0,243
2015-02-01,NT321,SPIRE LITTLE ASTON HOSPITAL,67,162,229,0,0,0,0,0,338,239,338,239,0,239
2015-03-01,NT321,SPIRE LITTLE ASTON HOSPITAL,67,144,211,0,0,0,0,0,371,309,371,309,0,309
2015-04-01,NT321,SPIRE LITTLE ASTON HOSPITAL,42,131,173,4,12,16,0,0,262,263,262,263,0,263
2015-05-01,NT321,SPIRE LITTLE ASTON HOSPITAL,53,118,171,48,111,159,0,0,215,235,215,235,0,235
2015-06-01,NT321,SPIRE LITTLE ASTON HOSPITAL,79,139,218,79,139,218,0,0,316,298,316,298,0,298
2015-07-01,NT321,SPIRE LITTLE ASTON HOSPITAL,58,136,194,58,136,194,0,0,260,265,260,265,0,265
2015-08-01,NT321,SPIRE LITTLE ASTON HOSPITAL,51,160,211,29,82,111,0,0,283,213,283,213,0,213
2015-09-01,NT321,SPIRE LITTLE ASTON HOSPITAL,49,172,221,0,0,0,0,0,264,251,264,251,0,251
2015-10-01,NT321,SPIRE LITTLE ASTON HOSPITAL,57,166,223,0,0,0,0,0,377,234,377,234,0,234
2015-11-01,NT321,SPIRE LITTLE ASTON HOSPITAL,75,167,242,0,0,0,0,0,326,240,326,240,0,240
2015-12-01,NT321,SPIRE LITTLE ASTON HOSPITAL,40,139,179,0,0,0,0,0,236,352,236,352,0,352
2016-01-01,NT321,SPIRE LITTLE ASTON HOSPITAL,74,175,249,0,0,0,0,0,249,277,249,277,0,277
2016-02-01,NT321,SPIRE LITTLE ASTON HOSPITAL,76,118,194,0,0,0,0,0,395,273,395,273,0,273
2016-03-01,NT321,SPIRE LITTLE ASTON HOSPITAL,87,170,257,0,0,0,0,0,366,309,366,309,0,309
2016-04-01,NT321,SPIRE LITTLE ASTON HOSPITAL,60,151,211,0,0,0,0,0,418,325,418,325,0,325
2016-05-01,NT321,SPIRE LITTLE ASTON HOSPITAL,73,165,238,0,0,0,0,0,362,321,362,321,0,321
2016-06-01,NT321,SPIRE LITTLE ASTON HOSPITAL,54,176,230,0,0,0,0,0,498,311,498,311,0,311
2016-07-01,NT321,SPIRE LITTLE ASTON HOSPITAL,66,155,221,0,0,0,0,0,329,308,329,308,0,308
2016-08-01,NT321,SPIRE LITTLE ASTON HOSPITAL,46,144,190,0,0,0,0,0,368,313,368,313,0,313
2016-09-01,NT321,SPIRE LITTLE ASTON HOSPITAL,78,163,241,0,0,0,0,0,302,290,302,290,0,290
2016-10-01,NT321,SPIRE LITTLE ASTON HOSPITAL,83,167,250,0,0,0,0,0,353,286,353,286,0,286
2016-11-01,NT321,SPIRE LITTLE ASTON HOSPITAL,70,158,228,0,0,0,0,0,346,266,346,266,0,266
2016-12-01,NT321,SPIRE LITTLE ASTON HOSPITAL,56,139,195,0,0,0,0,0,281,189,281,189,0,189
2012-01-01,NT337,SPIRE LIVERPOOL HOSPITAL,66,445,511,66,445,511,0,0,963,724,963,724,0,724
2012-02-01,NT337,SPIRE LIVERPOOL HOSPITAL,89,394,483,89,394,483,0,0,973,736,973,736,0,736
2012-03-01,NT337,SPIRE LIVERPOOL HOSPITAL,73,417,490,73,417,490,0,0,869,683,869,683,0,683
2012-04-01,NT337,SPIRE LIVERPOOL HOSPITAL,59,275,334,59,275,334,0,0,704,507,704,507,0,507
2012-05-01,NT337,SPIRE LIVERPOOL HOSPITAL,72,391,463,72,391,463,0,0,831,694,831,694,0,694
2012-06-01,NT337,SPIRE LIVERPOOL HOSPITAL,65,339,404,65,339,404,0,0,646,491,646,491,0,491
2012-07-01,NT337,SPIRE LIVERPOOL HOSPITAL,61,366,427,61,366,427,0,0,784,617,784,617,0,617
2012-08-01,NT337,SPIRE LIVERPOOL HOSPITAL,51,288,339,51,288,339,0,0,773,582,773,582,0,582
2012-09-01,NT337,SPIRE LIVERPOOL HOSPITAL,68,406,474,68,406,474,0,0,798,623,798,623,0,623
